document_id,title,file_name,file_type,extension,category,data_role,is_content_document,is_manifest_file,is_system_file,is_archive_file,is_processable,relative_path,local_path,source_url,source_domain,language,file_size_bytes,checksum_sha256,is_public,access_note,ingested_at,ingestion_status,issues,page_count,text_sample_length
doc_11b6b7ff4c60d538,804.-khoa-hoc-va-cong-nghe-thuc-pham-final-qd-3532.pdf,804.-khoa-hoc-va-cong-nghe-thuc-pham-final-qd-3532.pdf,pdf,.pdf,nghien_cuu,content,True,False,False,False,True,pdf/nghien_cuu/804.-khoa-hoc-va-cong-nghe-thuc-pham-final-qd-3532.pdf,D:\DM\lumi\data\raw\pdf\nghien_cuu\804.-khoa-hoc-va-cong-nghe-thuc-pham-final-qd-3532.pdf,https://hus.vnu.edu.vn/DATA/IMAGES/2024/01/804.-khoa-hoc-va-cong-nghe-thuc-pham-final-qd-3532.pdf,hus.vnu.edu.vn,vi,1997505,0c64ff3b6cc3de5b67a17c2504a581edf0733159cefccc3a645407f8bb86a63c,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:55.951383+00:00,warning,['pdf_sample_needs_ocr'],14,0
doc_313fd08a10995868,811.-ths-khoa-hoc-moi-truong-qd-3577.pdf,811.-ths-khoa-hoc-moi-truong-qd-3577.pdf,pdf,.pdf,nghien_cuu,content,True,False,False,False,True,pdf/nghien_cuu/811.-ths-khoa-hoc-moi-truong-qd-3577.pdf,D:\DM\lumi\data\raw\pdf\nghien_cuu\811.-ths-khoa-hoc-moi-truong-qd-3577.pdf,https://hus.vnu.edu.vn/DATA/IMAGES/2024/06/811.-ths-khoa-hoc-moi-truong-qd-3577.pdf,hus.vnu.edu.vn,vi,1927382,80ec0b7d866104886e61ef1c046ad5e7cfc111bcbebe103c6f236e06ee55f67d,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:55.953384+00:00,warning,['pdf_sample_needs_ocr'],13,0
doc_197f31fac0470332,823. TS Khoa Hoc Moi Truong QD 3581,823.-ts-khoa-hoc-moi-truong-qd-3581.pdf,pdf,.pdf,nghien_cuu,content,True,False,False,False,True,pdf/nghien_cuu/823.-ts-khoa-hoc-moi-truong-qd-3581.pdf,D:\DM\lumi\data\raw\pdf\nghien_cuu\823.-ts-khoa-hoc-moi-truong-qd-3581.pdf,https://hus.vnu.edu.vn/DATA/IMAGES/2024/06/823.-ts-khoa-hoc-moi-truong-qd-3581.pdf,hus.vnu.edu.vn,vi,3279826,ae6ed215902777ca545725f537ebb6c421639795169b7d9594a39f1f4624ec31,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:55.957066+00:00,warning,['pdf_sample_needs_ocr'],21,0
doc_2adf7a32a89ba8a9,02.hd-nop-hoc-phi-qua-ma-dinh-danh.pdf,02.hd-nop-hoc-phi-qua-ma-dinh-danh.pdf,pdf,.pdf,sinh_vien,content,True,False,False,False,True,pdf/sinh_vien/02.hd-nop-hoc-phi-qua-ma-dinh-danh.pdf,D:\DM\lumi\data\raw\pdf\sinh_vien\02.hd-nop-hoc-phi-qua-ma-dinh-danh.pdf,https://hus.vnu.edu.vn/DATA/IMAGES/2025/08/02.hd-nop-hoc-phi-qua-ma-dinh-danh.pdf,hus.vnu.edu.vn,vi,310166,eeee13f52348a285a0410f84fb989a16f262d3ed89aafa10a10d60b00be6a9ff,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:55.981281+00:00,ok,[],2,846
doc_f27d1177454e0e03,céng hoµ,03.mau-ly-lich-2025_k70.pdf,pdf,.pdf,sinh_vien,content,True,False,False,False,True,pdf/sinh_vien/03.mau-ly-lich-2025_k70.pdf,D:\DM\lumi\data\raw\pdf\sinh_vien\03.mau-ly-lich-2025_k70.pdf,https://hus.vnu.edu.vn/DATA/IMAGES/2025/08/03.mau-ly-lich-2025_k70.pdf,hus.vnu.edu.vn,vi,214338,dc6099aeed1518a021952c920498917b155d106d9cf9bcd09de2b5050c460b05,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.035851+00:00,warning,['pdf_text_truncated'],2,4392
doc_9cdaca3968c36aed,th«ng b¸o cña ban qun lý ký tóc x¸ MÔ tr×,04.-huong-dan-sv-dang-ki-ktx.pdf,pdf,.pdf,sinh_vien,content,True,False,False,False,True,pdf/sinh_vien/04.-huong-dan-sv-dang-ki-ktx.pdf,D:\DM\lumi\data\raw\pdf\sinh_vien\04.-huong-dan-sv-dang-ki-ktx.pdf,https://hus.vnu.edu.vn/DATA/IMAGES/2025/08/04.-huong-dan-sv-dang-ki-ktx.pdf,hus.vnu.edu.vn,vi,1761990,a3a000be48e862d807ba8254fd29273b2e987566b0e7526a6c3e01975ce33b88,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.044989+00:00,warning,['pdf_sample_needs_ocr'],9,25
doc_eb6fcd22eb292cf9,Phòng thực hành Hóa sinh và Sinh học phân tử,4.phong-thuc-hanh-hoa-sinh-va-sinh-hoc-phan-tu.pdf,pdf,.pdf,thong_tin_chung,content,True,False,False,False,True,pdf/thong_tin_chung/4.phong-thuc-hanh-hoa-sinh-va-sinh-hoc-phan-tu.pdf,D:\DM\lumi\data\raw\pdf\thong_tin_chung\4.phong-thuc-hanh-hoa-sinh-va-sinh-hoc-phan-tu.pdf,https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/4.phong-thuc-hanh-hoa-sinh-va-sinh-hoc-phan-tu.pdf,hus.vnu.edu.vn,vi,135763,89df4f1b6a803be2540884aafeed2f60ae6fc5917adaab24f758e213a94e9fd6,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.083877+00:00,ok,[],1,2158
doc_ce936c517a48b0c6,Phòng thực hành Sinh học Tế bào,5.phong-thuc-hanh-sinh-hoc-te-bao.pdf,pdf,.pdf,thong_tin_chung,content,True,False,False,False,True,pdf/thong_tin_chung/5.phong-thuc-hanh-sinh-hoc-te-bao.pdf,D:\DM\lumi\data\raw\pdf\thong_tin_chung\5.phong-thuc-hanh-sinh-hoc-te-bao.pdf,https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/5.phong-thuc-hanh-sinh-hoc-te-bao.pdf,hus.vnu.edu.vn,vi,132578,3b07472f8f196460edab593e1588e4fe6ac2627584d462ebd51cbbaa5d91fa19,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.125349+00:00,ok,[],1,2035
doc_40ca65b6591f163f,TT Công nghệ Môi trường và Phát triển bền vững,66.tt-cong-nghe-moi-truong-va-phat-trien-ben-vung.pdf,pdf,.pdf,thong_tin_chung,content,True,False,False,False,True,pdf/thong_tin_chung/66.tt-cong-nghe-moi-truong-va-phat-trien-ben-vung.pdf,D:\DM\lumi\data\raw\pdf\thong_tin_chung\66.tt-cong-nghe-moi-truong-va-phat-trien-ben-vung.pdf,https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/66.tt-cong-nghe-moi-truong-va-phat-trien-ben-vung.pdf,hus.vnu.edu.vn,vi,220010,8c78dc0ca0e68894222c4e83c9a99d16c76494e581bc4d2a8b46090a9636cd8b,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.185241+00:00,ok,[],2,3343
doc_9abc1321972ceb97,Phòng thực hành Đa dạng sinh học,7.phong-thuc-hanh-da-dang-sinh-hoc.pdf,pdf,.pdf,thong_tin_chung,content,True,False,False,False,True,pdf/thong_tin_chung/7.phong-thuc-hanh-da-dang-sinh-hoc.pdf,D:\DM\lumi\data\raw\pdf\thong_tin_chung\7.phong-thuc-hanh-da-dang-sinh-hoc.pdf,https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/7.phong-thuc-hanh-da-dang-sinh-hoc.pdf,hus.vnu.edu.vn,vi,174141,1a2458676662b891b45bafdc14779e8fab84d786b5ff5696fea3fb8bcd676cf4,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.221625+00:00,ok,[],1,1601
doc_3a44e903a43fcca4,Bảo tàng sinh học,8.bao-tang-sinh-hoc.pdf,pdf,.pdf,thong_tin_chung,content,True,False,False,False,True,pdf/thong_tin_chung/8.bao-tang-sinh-hoc.pdf,D:\DM\lumi\data\raw\pdf\thong_tin_chung\8.bao-tang-sinh-hoc.pdf,https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/8.bao-tang-sinh-hoc.pdf,hus.vnu.edu.vn,vi,133262,a186dc34036743b8fb0dae91294ca62c5ef9a6137010d54c9f135153051731e7,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.269010+00:00,ok,[],1,1801
doc_5e6f04ae23f70521,Thong bao xet tuyen CTDB,1.tb_xt-vao-ctdt-dac-biet_2025_len-website.pdf,pdf,.pdf,tuyen_sinh,content,True,False,False,False,True,pdf/tuyen_sinh/1.tb_xt-vao-ctdt-dac-biet_2025_len-website.pdf,D:\DM\lumi\data\raw\pdf\tuyen_sinh\1.tb_xt-vao-ctdt-dac-biet_2025_len-website.pdf,https://tuyensinh.hus.vnu.edu.vn/DATA/TUYENSINH/IMAGES/2025/08/1.tb_xt-vao-ctdt-dac-biet_2025_len-website.pdf,tuyensinh.hus.vnu.edu.vn,vi,274134,58771b008af5205dce01f5644ea512ec32e50af9d631c876ca53bed0f4cca1f5,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.326802+00:00,ok,[],5,2175
doc_03d3136fa3ce9f54,PHIẾU CUNG CẤP THÔNG TIN,17.ptn-bm-vat-ly-vo-tuyen-va-dien-tu.pdf,pdf,.pdf,tuyen_sinh,content,True,False,False,False,True,pdf/tuyen_sinh/17.ptn-bm-vat-ly-vo-tuyen-va-dien-tu.pdf,D:\DM\lumi\data\raw\pdf\tuyen_sinh\17.ptn-bm-vat-ly-vo-tuyen-va-dien-tu.pdf,https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/17.ptn-bm-vat-ly-vo-tuyen-va-dien-tu.pdf,hus.vnu.edu.vn,vi,183801,d4f3898d4e3f9d8504ac43a554b90540aec9db6d17ab4bd3b05dfafb0336eb2d,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.389247+00:00,ok,[],1,3316
doc_bb5f6de742320fd4,223. TS Vo Tuyen Va Dien Tu QD 4945,223.-ts-vo-tuyen-va-dien-tu-qd-4945.pdf,pdf,.pdf,tuyen_sinh,content,True,False,False,False,True,pdf/tuyen_sinh/223.-ts-vo-tuyen-va-dien-tu-qd-4945.pdf,D:\DM\lumi\data\raw\pdf\tuyen_sinh\223.-ts-vo-tuyen-va-dien-tu-qd-4945.pdf,https://hus.vnu.edu.vn/DATA/IMAGES/2024/06/223.-ts-vo-tuyen-va-dien-tu-qd-4945.pdf,hus.vnu.edu.vn,vi,2593626,42694675b0b4261c0022939e96f0bc7451c04520300bd33b73ef76b2313c8a9b,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.392474+00:00,warning,['pdf_sample_needs_ocr'],17,0
doc_2b81306bea56930a,9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf,9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf,pdf,.pdf,tuyen_sinh,content,True,False,False,False,True,pdf/tuyen_sinh/9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf,D:\DM\lumi\data\raw\pdf\tuyen_sinh\9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf,https://tuyensinh.hus.vnu.edu.vn/DATA/TUYENSINH/IMAGES/2026/03/9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf,tuyensinh.hus.vnu.edu.vn,vi,334200,3daa8575092b510f722818e3e262c7c6a6d152d3603c07c492bdd7efb204a51a,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.431836+00:00,ok,[],9,1736
doc_3364c905e9defa6e,danh-sach-trung-tuyen_ctdb_2025-final.pdf,danh-sach-trung-tuyen_ctdb_2025-final.pdf,pdf,.pdf,tuyen_sinh,content,True,False,False,False,True,pdf/tuyen_sinh/danh-sach-trung-tuyen_ctdb_2025-final.pdf,D:\DM\lumi\data\raw\pdf\tuyen_sinh\danh-sach-trung-tuyen_ctdb_2025-final.pdf,https://hus.vnu.edu.vn/DATA/IMAGES/2025/09/danh-sach-trung-tuyen_ctdb_2025-final.pdf,hus.vnu.edu.vn,vi,196225,8465a25d56edc38becae5fd91c56ba8d7c95fe77a70613c03f9268d8f45246c0,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.477175+00:00,ok,[],5,1816
doc_57251c5572841d5f,huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf,huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf,pdf,.pdf,tuyen_sinh,content,True,False,False,False,True,pdf/tuyen_sinh/huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf,D:\DM\lumi\data\raw\pdf\tuyen_sinh\huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf,https://tuyensinh.hus.vnu.edu.vn/DATA/TUYENSINH/IMAGES/2025/06/huong-dan-thi-sinh-dang-ky-xet-tuyen-2025-14.06.2025-final.pdf,tuyensinh.hus.vnu.edu.vn,vi,692452,4eed627590d6fae06fbf3ec76e586154b0ca14ca27aada38460c65ce30ccde35,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.519650+00:00,ok,[],5,1080
doc_03604762ab0bc2ed,thong-bao-gia-han-dang-ky-xet-tuyen-truc-tuyen-vao-dhcq-nam-2025.pdf,thong-bao-gia-han-dang-ky-xet-tuyen-truc-tuyen-vao-dhcq-nam-2025.pdf,pdf,.pdf,tuyen_sinh,content,True,False,False,False,True,pdf/tuyen_sinh/thong-bao-gia-han-dang-ky-xet-tuyen-truc-tuyen-vao-dhcq-nam-2025.pdf,D:\DM\lumi\data\raw\pdf\tuyen_sinh\thong-bao-gia-han-dang-ky-xet-tuyen-truc-tuyen-vao-dhcq-nam-2025.pdf,https://tuyensinh.hus.vnu.edu.vn/DATA/TUYENSINH/IMAGES/2025/06/thong-bao-gia-han-dang-ky-xet-tuyen-truc-tuyen-vao-dhcq-nam-2025.pdf,tuyensinh.hus.vnu.edu.vn,vi,380990,9157d107ca37734ed7dc614b7f8d48ae47163813bedac82d83a5837cb3008ed4,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.564174+00:00,ok,[],1,1277
doc_6e609499b9bff67d,collected_sources,collected_sources.json,json,.json,khac,manifest,False,True,False,False,True,source_lists/collected_sources.json,D:\DM\lumi\data\raw\source_lists\collected_sources.json,,,vi,83312,1824a72cc59f840511da74d2d466d09f70f4d7ee122e3eb533b5f83f3147a96d,True,public/local educational dataset,2026-05-18T09:51:56.565738+00:00,ok,[],0,2709
doc_b494b867eaefa98a,collection_skipped,collection_skipped.json,json,.json,khac,manifest,False,True,False,False,True,source_lists/collection_skipped.json,D:\DM\lumi\data\raw\source_lists\collection_skipped.json,,,vi,1587,c621863154154d9ea27c3585d6751e5af13ac47c48aeee71ed56dcbaea58b2a8,True,public/local educational dataset,2026-05-18T09:51:56.566784+00:00,ok,[],0,696
doc_2f2f5ce738e793ef,pdf_links_discovered,pdf_links_discovered.json,json,.json,khac,manifest,False,True,False,False,True,source_lists/pdf_links_discovered.json,D:\DM\lumi\data\raw\source_lists\pdf_links_discovered.json,,,vi,39307,b26254d3467b68b70a68a291101d8e8f9994feaa3c819760088332cf208a6efc,True,public/local educational dataset,2026-05-18T09:51:56.567255+00:00,ok,[],0,1123
doc_83cf3bbc03af0828,source_urls,source_urls.txt,txt,.txt,khac,content,True,False,False,False,True,source_lists/source_urls.txt,D:\DM\lumi\data\raw\source_lists\source_urls.txt,,,vi,9096,16616ac077460bc8095b32ce3b20c54b364d1e49f29353c59ae641f7b4b13ded,True,public/local educational dataset,2026-05-18T09:51:56.567255+00:00,ok,[],0,9096
doc_932a2f84a1cd6933,45.ptn-bm-dia-mao-va-dia-ly---moi-truong-bien.pdf,doc_027fa3f614398a4fa239.txt,txt,.txt,nghien_cuu,content,True,False,False,False,True,text/parsed_public_pages/doc_027fa3f614398a4fa239.txt,D:\DM\lumi\data\raw\text\parsed_public_pages\doc_027fa3f614398a4fa239.txt,https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/45.ptn-bm-dia-mao-va-dia-ly---moi-truong-bien.pdf,hus.vnu.edu.vn,vi,1817,0cafa3f39a6fff518984dd8c180d1200cc45b853c8d412cd0ef7a8e4bf3a235a,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.567255+00:00,ok,[],0,1416
doc_9e2a338183ca30f9,Sứ mạng - Tầm nhìn,doc_0694e882d8c90da1f786.txt,txt,.txt,thong_tin_chung,content,True,False,False,False,True,text/parsed_public_pages/doc_0694e882d8c90da1f786.txt,D:\DM\lumi\data\raw\text\parsed_public_pages\doc_0694e882d8c90da1f786.txt,https://hus.vnu.edu.vn/gioi-thieu/su-menh-tam-nhin,hus.vnu.edu.vn,vi,1532,2f70dc2499a9bafcad297c26e6669168b5d8d897a12b73298c3e2037101b0eb8,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.567255+00:00,ok,[],0,1146
doc_9d0e41add19b19e7,Phòng thí nghiệm Trọng điểm,doc_0b509214e7de656c05fe.txt,txt,.txt,nghien_cuu,content,True,False,False,False,True,text/parsed_public_pages/doc_0b509214e7de656c05fe.txt,D:\DM\lumi\data\raw\text\parsed_public_pages\doc_0b509214e7de656c05fe.txt,https://hus.vnu.edu.vn/gioi-thieu/co-cau-to-chuc/phong-thi-nghiem-trong-diem,hus.vnu.edu.vn,vi,1463,b2f1fe1d8d036d493faf4cb70fe46a11a3bab6d787d2a0f344cba39fbea9f940,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.568302+00:00,ok,[],0,1122
doc_8b0f5eb2f2a078d1,Lịch sử phát triển,doc_1c656e876adff872c6d1.txt,txt,.txt,thong_tin_chung,content,True,False,False,False,True,text/parsed_public_pages/doc_1c656e876adff872c6d1.txt,D:\DM\lumi\data\raw\text\parsed_public_pages\doc_1c656e876adff872c6d1.txt,https://hus.vnu.edu.vn/gioi-thieu/lich-su-phat-trien,hus.vnu.edu.vn,vi,52569,210dd019616ad858f95a00e7cf98a9377ba1e92296c5ad37dcfa6bd5b0611ac9,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.568302+00:00,warning,['possible_mojibake'],0,20000
doc_df7f910ce7c266c4,danh-sach-trung-tuyen_ctdb_2025-final.pdf,doc_1f902284aaa372b66942.txt,txt,.txt,tuyen_sinh,content,True,False,False,False,True,text/parsed_public_pages/doc_1f902284aaa372b66942.txt,D:\DM\lumi\data\raw\text\parsed_public_pages\doc_1f902284aaa372b66942.txt,https://hus.vnu.edu.vn/DATA/IMAGES/2025/09/danh-sach-trung-tuyen_ctdb_2025-final.pdf,hus.vnu.edu.vn,vi,11072,8769bdea03e2782961e4a668157cd421a060db38841a10cb80c1747f026887f1,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.568302+00:00,ok,[],0,9399
doc_05c09de7a985c442,Giới thiệu chung,doc_27e30d3d9376b10d2e06.txt,txt,.txt,dao_tao,content,True,False,False,False,True,text/parsed_public_pages/doc_27e30d3d9376b10d2e06.txt,D:\DM\lumi\data\raw\text\parsed_public_pages\doc_27e30d3d9376b10d2e06.txt,https://hus.vnu.edu.vn/dao-tao/gioi-thieu-chung,hus.vnu.edu.vn,vi,4529,510f6c5e1be5c211177089501c7d65deab686bb495e7450c9d6e38a78c30fa30,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.568302+00:00,ok,[],0,3371
doc_3c0a59333b46e82a,46.ptn-bm-sinh-thai-canh-quan-va-moi-truong.pdf,doc_30ae6e60094d7daffed1.txt,txt,.txt,nghien_cuu,content,True,False,False,False,True,text/parsed_public_pages/doc_30ae6e60094d7daffed1.txt,D:\DM\lumi\data\raw\text\parsed_public_pages\doc_30ae6e60094d7daffed1.txt,https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/46.ptn-bm-sinh-thai-canh-quan-va-moi-truong.pdf,hus.vnu.edu.vn,vi,1854,0bbd68c3bb84f1bcf7c0ab5653a1ab1fac28b61d7556be593c4aa596dbb412a5,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.568302+00:00,ok,[],0,1439
doc_6db472e90bd588d7,"Quy chế, quy định",doc_3661b5a22a8294fec8bf.txt,txt,.txt,quy_che,content,True,False,False,False,True,text/parsed_public_pages/doc_3661b5a22a8294fec8bf.txt,D:\DM\lumi\data\raw\text\parsed_public_pages\doc_3661b5a22a8294fec8bf.txt,https://hus.vnu.edu.vn/hoc-sinh-sinh-vien/quy-che-quy-dinh,hus.vnu.edu.vn,vi,2288,014c88547cb0c95509c4b2ca2c5fec8a22732b767b6e37f0e0e220f671a3a350,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.569301+00:00,ok,[],0,1710
doc_bc222c2efc2fc178,thong-bao-gia-han-dang-ky-xet-tuyen-truc-tuyen-vao-dhcq-nam-2025.pdf,doc_43723f892a1e4bafbf78.txt,txt,.txt,tuyen_sinh,content,True,False,False,False,True,text/parsed_public_pages/doc_43723f892a1e4bafbf78.txt,D:\DM\lumi\data\raw\text\parsed_public_pages\doc_43723f892a1e4bafbf78.txt,https://tuyensinh.hus.vnu.edu.vn/DATA/TUYENSINH/IMAGES/2025/06/thong-bao-gia-han-dang-ky-xet-tuyen-truc-tuyen-vao-dhcq-nam-2025.pdf,tuyensinh.hus.vnu.edu.vn,vi,1604,772be4931d04a358905000357e47c61ac292add6a929310d24cc902e112d1535,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.569301+00:00,ok,[],0,1254
doc_b2f4acc18e9c78b9,9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf,doc_44255159780aab8e1475.txt,txt,.txt,tuyen_sinh,content,True,False,False,False,True,text/parsed_public_pages/doc_44255159780aab8e1475.txt,D:\DM\lumi\data\raw\text\parsed_public_pages\doc_44255159780aab8e1475.txt,https://tuyensinh.hus.vnu.edu.vn/DATA/TUYENSINH/IMAGES/2026/03/9.1.26-chi-tiet-du-thao_dang-cong-tuyen-sinh-1-edit.pdf,tuyensinh.hus.vnu.edu.vn,vi,17591,c280e1ff6c6597fc1275f56d18dae056f32f949487c0a8842e05520462b9872a,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.569301+00:00,ok,[],0,13888
doc_d1d73e971dffd9b9,Khoa học Trái đất - Tài nguyên & Môi trường,doc_475f3c55a3d67b8ffe9e.txt,txt,.txt,nghien_cuu,content,True,False,False,False,True,text/parsed_public_pages/doc_475f3c55a3d67b8ffe9e.txt,D:\DM\lumi\data\raw\text\parsed_public_pages\doc_475f3c55a3d67b8ffe9e.txt,https://hus.vnu.edu.vn/dao-tao/sau-dai-hoc/khoa-hoc-trai-dat-va-tai-nguyen-moi-truong,hus.vnu.edu.vn,vi,1249,f9806fc5cf30fb0b0a1673dc421446103dab06c8c578ba93ce11ce09c7521c89,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.569301+00:00,ok,[],0,914
doc_3a17c3a9201ed37e,Chiến lược phát triển,doc_55c22d2ace9a76d05488.txt,txt,.txt,thong_tin_chung,content,True,False,False,False,True,text/parsed_public_pages/doc_55c22d2ace9a76d05488.txt,D:\DM\lumi\data\raw\text\parsed_public_pages\doc_55c22d2ace9a76d05488.txt,https://hus.vnu.edu.vn/gioi-thieu/chien-luoc-phat-trien,hus.vnu.edu.vn,vi,43191,2dbf1a5b9d084409fc4b8add6e408cd0aa311b06efc2c69fffc83dfd4045fc26,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.570302+00:00,ok,[],0,20000
doc_521fe01ebdc9fdbb,Bậc đại học,doc_58dfc017a9ba74e47238.txt,txt,.txt,dao_tao,content,True,False,False,False,True,text/parsed_public_pages/doc_58dfc017a9ba74e47238.txt,D:\DM\lumi\data\raw\text\parsed_public_pages\doc_58dfc017a9ba74e47238.txt,https://hus.vnu.edu.vn/dao-tao/bac-dai-hoc/vat-ly,hus.vnu.edu.vn,vi,48138,38e000920ba4ef6458c859b86a16208e6dad5e0383c444bd6a13b68d11eb1230,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.570302+00:00,ok,[],0,20000
doc_8fec21d106249732,PHIẾU CUNG CẤP THÔNG TIN,doc_592a1e17021dd580e158.txt,txt,.txt,nghien_cuu,content,True,False,False,False,True,text/parsed_public_pages/doc_592a1e17021dd580e158.txt,D:\DM\lumi\data\raw\text\parsed_public_pages\doc_592a1e17021dd580e158.txt,https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/58.ptn-bm-sinh-thai-moi-truong.pdf,hus.vnu.edu.vn,vi,2485,3b176f9b80e2617ef133a9666992a000a9554028b7fc17ef37dcb288205a1cf8,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.570302+00:00,ok,[],0,1965
doc_16a4fc64bea7d373,Lời chào mừng,doc_7653afc915a108d40634.txt,txt,.txt,thong_tin_chung,content,True,False,False,False,True,text/parsed_public_pages/doc_7653afc915a108d40634.txt,D:\DM\lumi\data\raw\text\parsed_public_pages\doc_7653afc915a108d40634.txt,https://hus.vnu.edu.vn/gioi-thieu/loi-chao-mung,hus.vnu.edu.vn,vi,3467,d9ed2e9446bc3dd01c11795d6a86f86a350f9ef9289a9f4092162e6fba9a404b,True,Nguồn public truy cập không cần đăng nhập; chỉ dùng cho học tập/nghiên cứu.,2026-05-18T09:51:56.570302+00:00,ok,[],0,2576
